tenure,contract,paperlessBilling,monthlyCharges,totalCharges,churn,gender,age,phoneService,multipleLines,onlineSecurity,onlineBackup,deviceProtection,techSupport,streamingTV,streamingMovies,internetService_Fiber optic,internetService_No,paymentMethod_Credit card (automatic),paymentMethod_Electronic check,paymentMethod_Mailed check
0.75,0.0,1,0.5213930348258707,0.3953019504876219,0,0,0.7999999999999999,1,0,0,0,0,0,0,0,1,0,0,0,0
0.25,0.0,0,0.5472636815920398,0.13517441860465115,0,0,0.9,1,0,0,1,0,0,0,0,1,0,0,0,0
0.75,0.5,0,0.07412935323383085,0.13034508627156788,0,1,0.8428571428571429,1,1,0,0,0,0,0,0,0,1,0,0,1
0.0,0.0,0,0.22338308457711442,0.045503563390847705,0,0,0.9999999999999999,0,0,1,1,1,0,0,0,0,0,0,0,0
0.75,0.0,0,0.3323383084577114,0.33077996061515375,0,0,0.09999999999999998,1,1,0,0,0,0,0,0,0,0,0,0,0
0.75,0.5,1,0.8641791044776118,0.6384096024006001,0,1,0.48571428571428565,1,1,0,1,1,0,1,1,1,0,0,0,0
0.0,0.0,0,0.46517412935323377,0.07398724681170292,0,0,0.6857142857142857,1,1,0,0,0,0,0,1,1,0,0,1,0
0.25,0.0,1,0.5706467661691541,0.15730495123780944,0,1,0.8142857142857142,1,1,0,0,0,0,0,0,1,0,0,0,0
1.0,0.5,0,0.3980099502487562,0.46209208552138026,0,0,0.7714285714285715,1,1,1,0,0,1,0,0,0,0,0,0,0
1.0,0.0,1,0.011442786069651711,0.1365106901725431,1,0,0.4285714285714286,1,0,0,0,0,0,0,0,0,1,0,0,1
0.5,0.5,0,0.025870646766169153,0.08577925731432857,0,1,0.9142857142857143,1,0,0,0,0,0,0,0,0,1,0,0,0
1.0,1.0,1,0.46517412935323377,0.5463709677419354,0,1,0.22857142857142854,1,1,1,1,1,1,1,1,1,0,1,0,0
0.5,0.0,1,0.7124378109452736,0.366413869092273,0,1,0.3142857142857143,1,1,0,0,0,1,0,1,1,0,0,0,0
0.25,0.0,1,0.9422885572139305,0.20963053263315826,0,0,0.04285714285714287,1,1,1,0,1,1,1,1,1,0,0,1,0
0.75,0.5,1,0.9592039800995026,0.7234972805701425,0,0,0.8142857142857142,1,1,1,1,1,1,1,1,1,0,0,0,1
0.25,0.0,0,0.46318407960199004,0.13451800450112525,0,0,0.6714285714285714,1,1,1,0,0,0,0,1,0,0,0,1,0
1.0,0.0,1,0.8721393034825872,0.7425918979744935,1,0,0.27142857142857146,1,1,0,1,1,0,1,1,1,0,0,1,0
0.0,0.0,0,0.46517412935323377,0.005415416354088522,1,0,0.9285714285714285,1,0,0,0,0,0,0,0,1,0,0,0,1
1.0,1.0,0,0.8681592039800995,0.8881751687921979,0,1,0.5142857142857142,1,0,1,1,0,1,1,1,1,0,0,0,0
1.0,0.5,0,0.06417910447761191,0.1830926481620405,0,0,0.9285714285714285,1,1,0,0,0,0,0,0,0,1,0,0,1
0.25,0.0,1,0.6248756218905472,0.2638081395348837,1,0,0.22857142857142854,1,0,0,0,0,0,0,1,1,0,0,1,0
1.0,1.0,0,0.061194029850746234,0.17226181545386343,0,0,0.3571428571428571,1,1,0,0,0,0,0,0,0,1,0,0,1
0.25,0.0,1,0.854726368159204,0.2907914478619655,0,0,0.9,1,1,0,1,1,0,1,1,1,0,0,1,0
0.25,0.5,0,0.46517412935323377,0.21113090772693172,0,1,0.7714285714285715,1,0,0,1,1,1,1,0,1,0,0,0,0
0.0,0.0,1,0.46517412935323377,0.005415416354088522,0,1,0.08571428571428574,1,1,0,0,0,0,0,0,1,0,0,1,0
0.0,0.0,0,0.013930348258706454,0.011616185296324077,0,1,0.9571428571428572,1,0,0,0,0,0,0,0,0,1,0,0,1
0.25,0.0,1,0.5094527363184079,0.19317329332333083,0,0,0.4571428571428572,1,0,0,1,0,0,1,1,0,0,0,0,0
0.0,0.0,0,0.8248756218905472,0.045222243060765194,1,1,0.5571428571428572,1,1,0,0,1,0,1,1,1,0,0,1,0
1.0,0.5,1,0.7109452736318408,0.7548293323330832,0,1,0.5857142857142857,1,1,0,1,0,0,1,0,1,0,0,1,0
0.0,0.0,0,0.37512437810945276,0.08305396661665415,1,0,0.24285714285714288,1,0,0,0,0,0,0,1,0,0,0,1,0
0.0,0.0,1,0.3656716417910447,0.0042432483120780195,1,1,0.2142857142857143,1,0,0,0,0,0,0,1,0,0,0,1,0
0.25,0.0,0,0.3517412935323383,0.1485840210052513,0,1,0.3285714285714285,1,0,1,0,0,1,0,0,0,0,0,0,1
0.0,0.0,1,0.5616915422885572,0.006552419354838709,1,0,0.7428571428571428,1,0,0,1,0,0,0,0,1,0,0,1,0
0.25,0.0,1,0.6169154228855721,0.22355588897224304,1,1,0.9571428571428572,1,1,0,1,0,0,0,0,1,0,0,1,0
0.5,0.0,1,0.5751243781094527,0.30979815266316574,0,1,0.22857142857142854,1,0,0,1,0,1,1,1,0,0,0,1,0
0.0,0.0,1,0.5716417910447761,0.05990950862715678,0,0,0.9714285714285714,1,0,1,1,1,1,1,0,0,0,0,1,0
0.0,0.0,1,0.7746268656716417,0.0541189984996249,1,1,0.08571428571428574,1,0,0,0,0,1,1,1,1,0,0,1,0
0.75,0.0,1,0.2691542288557213,0.25267254313578386,1,0,0.27142857142857146,0,0,1,0,1,0,0,1,0,0,0,0,0
0.0,0.0,1,0.6497512437810945,0.07614403600900224,1,0,0.7571428571428572,1,0,0,1,0,0,1,0,1,0,0,1,0
1.0,1.0,1,0.6592039800995024,0.7109433608402099,0,1,0.34285714285714286,1,1,0,0,0,0,0,1,1,0,1,0,0
1.0,1.0,1,0.8611940298507462,0.7717085521380344,0,1,0.27142857142857146,1,1,0,1,1,0,1,1,1,0,0,0,0
1.0,0.5,0,0.45572139303482584,0.4557682389347336,0,1,0.0,1,1,0,1,0,0,0,1,0,0,0,0,0
0.25,0.5,1,0.2537313432835821,0.11061749812453112,1,1,0.11428571428571427,0,0,0,1,1,0,0,1,0,0,0,0,0
0.25,0.0,0,0.42437810945273624,0.19767441860465115,0,1,0.5,1,0,1,1,0,1,0,0,0,0,0,0,1
1.0,1.0,0,0.015422885572139305,0.1602588147036759,0,0,0.9714285714285714,1,0,0,0,0,0,0,0,0,1,0,0,0
0.0,0.0,0,0.10149253731343283,0.014470414478619652,1,0,0.6571428571428571,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,0.0,1,0.8104477611940298,0.13803450862715677,1,0,0.8857142857142858,1,1,1,1,1,0,0,1,1,0,0,0,0
0.5,0.5,0,0.9751243781094526,0.4610957426856714,0,1,0.7285714285714285,1,1,1,1,1,1,1,1,1,0,1,0,0
1.0,0.5,0,0.4671641791044776,0.5327738184546136,0,0,0.8857142857142858,1,1,1,0,0,0,0,1,0,0,0,0,0
0.0,0.0,1,0.7557213930348259,0.019879969992498123,1,1,0.5428571428571428,1,0,0,0,0,1,1,1,1,0,0,1,0
0.0,0.0,1,0.6194029850746269,0.054412040510127525,1,0,0.3571428571428571,1,1,0,0,0,1,0,0,1,0,0,1,0
0.0,0.0,0,0.015920398009950265,0.0001230776444111027,0,0,0.5428571428571428,1,0,0,0,0,0,0,0,0,1,0,0,1
0.25,0.5,0,0.7567164179104477,0.21886721680420101,0,1,0.6142857142857143,1,0,1,0,1,1,0,1,1,0,1,0,0
1.0,0.0,1,0.8776119402985075,0.75893778132033,0,1,0.24285714285714288,1,1,1,0,1,0,1,1,1,0,0,1,0
0.0,0.0,1,0.46517412935323377,0.03589178544636159,1,0,0.4571428571428572,1,1,0,0,0,0,0,0,1,0,0,1,0
0.75,0.0,1,0.8676616915422884,0.6899849962490622,0,0,0.09999999999999998,1,1,0,1,0,1,1,1,1,0,0,0,0
0.5,0.0,1,0.763681592039801,0.33186421605401345,0,1,0.01428571428571429,1,1,1,1,1,1,0,0,1,0,1,0,0
0.5,0.0,0,0.8611940298507462,0.4891691672918229,1,1,0.09999999999999998,1,1,0,0,1,1,1,1,1,0,0,0,0
0.0,0.0,0,0.5154228855721392,0.038851509752438104,0,0,0.14285714285714285,1,0,0,0,0,0,0,0,1,0,0,1,0
0.0,0.0,0,0.01791044776119402,0.025998687171792947,0,1,0.41428571428571426,1,0,0,0,0,0,0,0,0,1,1,0,0
1.0,0.5,1,0.8671641791044776,0.8255579519879969,0,1,0.5571428571428572,1,1,0,1,1,0,1,1,1,0,0,1,0
0.25,0.0,1,0.33184079601990046,0.17319954988747185,0,1,0.5857142857142857,1,1,0,0,0,0,0,0,0,0,0,1,0
0.25,0.0,0,0.5706467661691541,0.2016129032258064,1,0,0.7714285714285715,1,1,0,0,0,0,0,0,1,0,0,0,0
0.5,0.0,1,0.8139303482587064,0.39653272693173286,1,1,0.5857142857142857,1,1,0,0,1,0,1,1,1,0,0,1,0
1.0,1.0,1,0.9701492537313433,0.9746811702925731,0,1,0.44285714285714284,1,1,1,1,1,1,1,1,1,0,1,0,0
0.5,1.0,0,0.013432835820895522,0.07820705176294072,0,1,0.7428571428571428,1,0,0,0,0,0,0,0,0,1,0,0,1
0.75,1.0,1,0.8124378109452737,0.6535540135033758,0,0,0.7,1,1,0,1,1,1,1,0,1,0,0,0,0
0.25,1.0,1,0.028358208955223896,0.05715491372843211,0,0,0.9857142857142857,1,0,0,0,0,0,0,0,0,1,1,0,0
1.0,1.0,0,0.01791044776119402,0.1623101087771943,0,1,0.2857142857142857,1,0,0,0,0,0,0,0,0,1,1,0,0
0.0,0.0,1,0.6139303482587065,0.01653929107276819,0,1,0.07142857142857145,1,0,0,0,0,0,1,0,1,0,0,1,0
1.0,0.5,1,0.46517412935323377,0.5158945986496624,0,1,0.4285714285714286,1,1,0,0,1,1,1,1,1,0,1,0,0
0.5,0.5,1,0.4,0.22388995686421603,0,0,0.6428571428571428,1,0,1,1,1,0,0,0,0,0,0,0,1
1.0,1.0,1,0.6203980099502486,0.5646567891972992,0,0,0.22857142857142854,1,0,0,1,1,1,1,1,0,0,0,0,0
1.0,1.0,1,0.9437810945273631,0.9523162040510126,0,0,0.48571428571428565,1,1,1,1,1,1,1,1,1,0,0,0,0
0.0,0.0,1,0.40497512437810945,0.07380556076519129,0,0,0.8857142857142858,1,1,0,0,0,0,0,1,0,0,0,0,1
0.0,0.0,0,0.012935323383084563,8.791260315078788e-05,0,0,0.27142857142857146,1,0,0,0,0,0,0,0,0,1,0,0,1
0.5,0.0,1,0.6771144278606964,0.39231292198049506,1,1,0.0,1,0,0,1,0,0,1,0,1,0,0,0,1
1.0,0.5,1,0.863681592039801,0.7981819673668415,0,0,0.05714285714285716,1,1,0,1,0,1,1,1,1,0,0,0,0
1.0,1.0,1,0.9159203980099503,0.9286852963240808,0,1,0.8428571428571429,1,1,1,1,1,0,1,1,1,0,0,0,0
1.0,1.0,1,0.9686567164179104,0.9734152288072015,0,0,0.8285714285714286,1,1,1,1,1,1,1,1,1,0,0,0,0
0.25,1.0,1,0.07313432835820893,0.06681357839459866,0,0,0.6,1,1,0,0,0,0,0,0,0,1,1,0,0
0.0,0.0,0,0.01641791044776117,0.00012893848462115515,0,0,0.24285714285714288,1,0,0,0,0,0,0,0,0,1,0,0,0
0.5,0.5,0,0.5208955223880596,0.3122655663915978,0,1,0.6142857142857143,1,0,1,1,0,1,1,0,0,0,0,0,1
0.0,0.0,0,0.46517412935323377,0.08160633908477119,0,1,0.8714285714285713,1,0,0,0,0,0,0,0,1,0,0,1,0
0.0,0.0,1,0.308955223880597,0.0035751125281320317,0,1,0.7714285714285715,1,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,0,0.5119402985074627,0.05498640285071268,0,1,0.7571428571428572,1,0,1,0,0,0,1,1,0,0,1,0,0
0.0,0.0,0,0.4582089552238805,0.05055560765191297,0,1,0.6571428571428571,1,0,0,0,1,1,1,0,0,0,0,0,0
1.0,1.0,1,0.5233830845771144,0.5874378750937733,0,1,0.7142857142857143,1,0,1,0,1,1,0,1,0,0,1,0,0
1.0,1.0,0,0.46517412935323377,0.5387518754688672,0,1,0.2142857142857143,1,1,1,1,0,1,1,0,0,0,1,0,0
0.5,0.0,1,0.46517412935323377,0.2644645536384096,1,0,0.27142857142857146,1,1,0,0,1,0,1,1,1,0,0,1,0
0.0,0.5,1,0.22039800995024872,0.049887471867966986,0,0,0.8285714285714286,0,0,0,1,1,1,0,0,0,0,1,0,0
1.0,1.0,1,0.009950248756218888,0.1331817329332333,0,0,0.2857142857142857,1,0,0,0,0,0,0,0,0,1,1,0,0
0.75,0.5,0,0.8164179104477611,0.6561796699174793,1,1,0.24285714285714288,1,1,0,1,0,0,1,1,1,0,1,0,0
0.25,0.0,1,0.9213930348258706,0.36161384096023996,0,0,0.6142857142857143,1,1,0,1,1,1,1,1,1,0,0,1,0
1.0,1.0,1,0.6248756218905472,0.5773220648912227,0,1,0.05714285714285716,1,0,1,1,0,1,1,1,0,0,0,0,1
0.0,0.0,1,0.46517412935323377,0.06636815453863465,0,1,0.8857142857142858,1,0,0,0,0,0,0,0,1,0,0,1,0
0.0,0.0,0,0.007462686567164173,0.02452175543885971,1,0,0.5571428571428572,1,0,0,0,0,0,0,0,0,1,0,0,1
0.0,0.0,1,0.7059701492537314,0.039619279819954986,1,0,0.7999999999999999,1,1,0,0,1,0,1,0,1,0,0,1,0
0.0,0.0,1,0.46517412935323377,0.005415416354088522,0,0,0.27142857142857146,1,0,0,0,0,0,0,0,0,1,0,0,1
0.0,0.0,1,0.01741293532338306,0.00482933233308327,0,0,0.30000000000000004,1,0,0,0,0,0,0,0,0,1,0,0,1
0.75,1.0,1,0.4477611940298507,0.38332239309827454,0,1,0.8571428571428571,1,0,1,1,0,0,1,0,0,0,1,0,0
1.0,1.0,1,0.8049751243781095,0.8345836459114778,0,1,0.15714285714285714,1,1,1,1,1,0,0,1,1,0,0,1,0
1.0,1.0,0,0.7179104477611941,0.7501406601650412,0,1,0.8571428571428571,1,1,1,1,1,1,1,1,0,0,0,1,0
0.75,0.5,0,0.06616915422885569,0.1320564516129032,0,1,0.5571428571428572,1,1,0,0,0,0,0,0,0,1,0,1,0
0.5,0.0,1,0.6572139303482587,0.2942376219054763,0,1,0.2857142857142857,1,0,1,1,1,0,0,0,1,0,1,0,0
0.0,0.0,0,0.2721393034825871,0.0031414103525881465,0,1,0.6,1,0,0,0,0,0,0,0,0,0,0,0,1
0.25,1.0,0,0.3641791044776119,0.10066579144786196,0,1,0.05714285714285716,0,0,1,1,1,1,1,0,0,0,0,0,1
0.0,0.0,0,0.47064676616915413,0.028530570142535627,0,1,0.4571428571428572,1,1,0,0,0,1,0,1,0,0,0,0,1
1.0,1.0,1,0.021393034825870627,0.15322580645161288,0,1,0.5142857142857142,1,0,0,0,0,0,0,0,0,1,1,0,0
0.75,1.0,0,0.899502487562189,0.5836341897974493,0,1,0.4571428571428572,1,1,0,1,1,1,1,1,1,0,0,1,0
0.5,1.0,0,0.46517412935323377,0.2873218304576144,0,1,0.7142857142857143,1,0,1,0,1,1,1,1,0,0,1,0,0
1.0,1.0,0,0.46517412935323377,0.5463709677419354,0,1,0.2857142857142857,1,1,1,1,1,1,1,1,1,0,0,0,0
1.0,0.0,0,0.8656716417910447,0.7997057858214552,1,0,0.7,1,1,1,0,1,0,1,1,1,0,0,0,0
0.0,0.0,0,0.46517412935323377,0.11208270817704424,0,0,0.7714285714285715,1,1,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,1,0.06965174129353235,0.021474118529632404,0,1,0.8571428571428571,0,0,0,0,0,0,0,0,0,0,1,0,0
0.5,0.5,1,0.6646766169154228,0.3965678919729932,0,1,0.11428571428571427,1,0,0,0,1,0,1,0,1,0,0,1,0
0.0,0.0,0,0.01741293532338306,0.014206676669167289,1,0,0.4714285714285714,1,0,0,0,0,0,0,0,0,1,0,0,0
0.25,0.0,1,0.7651741293532338,0.27662579707426854,0,0,0.9857142857142857,1,0,0,0,0,1,1,1,1,0,0,1,0
0.25,0.0,0,0.6567164179104478,0.22493318642160537,0,1,0.7714285714285715,1,1,0,1,1,0,0,0,1,0,0,1,0
1.0,0.5,0,0.8592039800995025,0.8070142535633906,0,0,0.7714285714285715,1,1,0,1,1,0,1,1,1,0,1,0,0
1.0,1.0,0,0.9293532338308458,0.940078769692423,0,0,0.41428571428571426,1,1,0,1,1,1,1,1,1,0,0,1,0
0.75,0.0,0,0.7144278606965173,0.5150096117779444,1,1,0.9999999999999999,1,1,0,1,0,0,0,1,1,0,1,0,0
0.5,0.0,1,0.9203980099502488,0.5560120498874718,1,1,0.44285714285714284,1,1,0,1,1,1,1,1,1,0,0,0,0
0.0,0.5,0,0.020895522388059695,0.02164994373593398,0,1,0.7571428571428572,1,0,0,0,0,0,0,0,0,1,0,0,1
0.5,0.5,1,0.3611940298507462,0.2535633908477119,0,0,0.6714285714285714,0,0,1,0,0,1,1,1,0,0,0,0,0
1.0,0.0,1,0.8681592039800995,0.8016105588897223,1,0,0.8285714285714286,1,1,0,1,1,0,1,1,1,0,0,1,0
0.5,1.0,0,0.8079601990049752,0.35916987059264815,0,1,0.6571428571428571,1,0,0,0,1,1,1,1,1,0,0,0,0
1.0,1.0,0,0.5238805970149254,0.5629219804951238,0,0,0.0,1,1,1,1,1,1,0,0,0,0,1,0,0
0.75,0.5,1,0.8587064676616915,0.6840772693173293,1,1,0.04285714285714287,1,1,1,0,1,0,1,1,1,0,0,0,0
0.5,0.0,0,0.3771144278606965,0.280810436984246,1,0,0.6285714285714286,1,0,0,0,0,0,1,0,0,0,0,1,0
0.75,0.5,1,0.7124378109452736,0.5138608870967741,0,0,0.9571428571428572,1,0,0,1,1,0,0,1,1,0,0,0,0
0.0,0.0,1,0.06965174129353235,0.04219218867216804,0,0,0.7285714285714285,1,1,0,0,0,0,0,0,0,1,0,1,0
0.0,0.0,1,0.27313432835820894,0.0031531320330082523,1,1,0.37142857142857144,1,0,0,0,0,0,0,0,0,0,0,0,1
0.75,0.5,1,0.5114427860696518,0.4060038447111778,0,1,0.6571428571428571,1,1,0,0,1,1,1,0,0,0,0,1,0
0.0,0.0,1,0.46517412935323377,0.005415416354088522,1,0,0.9428571428571427,1,0,0,0,1,0,0,0,1,0,0,0,1
0.25,0.0,0,0.06517412935323383,0.04721492873218305,0,0,0.2857142857142857,1,1,0,0,0,0,0,0,0,1,0,0,1
1.0,1.0,1,0.7024875621890546,0.7059968117029255,0,1,0.2571428571428571,1,1,1,1,1,1,1,1,0,0,1,0,0
0.75,0.5,0,0.6024875621890546,0.4134471117779444,0,1,0.2,1,0,1,1,1,0,1,1,0,0,0,0,0
0.5,0.0,0,0.020895522388059695,0.08605471680420104,0,1,0.4285714285714286,1,0,0,0,0,0,0,0,0,1,0,0,0
0.0,0.0,1,0.05970149253731341,0.009166354088522129,1,0,0.6428571428571428,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0,0.26865671641791045,0.050836927981995496,0,0,0.6285714285714286,1,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0,0.01791044776119402,0.000146521005251313,0,1,0.05714285714285716,1,0,0,0,0,0,0,0,0,1,0,0,1
1.0,1.0,1,0.46517412935323377,0.49303732183045756,0,1,0.4714285714285714,1,1,1,1,0,0,0,1,0,0,0,0,1
0.0,0.0,1,0.5621890547263682,0.02408219242310577,0,0,0.3285714285714285,1,0,0,0,1,0,0,0,1,0,0,0,1
1.0,1.0,0,0.3935323383084577,0.47205551387846956,0,0,0.3857142857142857,0,0,0,1,1,1,1,1,0,0,0,0,0
0.75,0.5,1,0.46517412935323377,0.4016082145536384,0,0,0.48571428571428565,1,0,0,0,0,0,0,0,0,1,0,0,0
0.75,1.0,0,0.072636815920398,0.15652545948987245,0,1,0.05714285714285716,1,1,0,0,0,0,0,0,0,1,1,0,0
0.0,0.0,1,0.5651741293532337,0.006593445236309076,1,0,0.3285714285714285,1,1,0,0,0,0,0,0,1,0,0,0,1
1.0,1.0,1,0.9164179104477611,0.8385631564141034,0,1,0.44285714285714284,1,1,1,0,1,1,1,1,1,0,0,1,0
0.75,0.5,0,0.06268656716417911,0.13592460615153787,0,0,0.15714285714285714,1,1,0,0,0,0,0,0,0,1,0,0,0
0.0,0.0,0,0.8925373134328359,0.03575698612153038,0,1,0.6714285714285714,1,1,0,1,1,0,1,1,1,0,0,0,1
0.0,0.0,0,0.6144278606965173,0.007173668417104274,1,1,0.11428571428571427,1,0,0,0,0,0,0,1,1,0,0,1,0
0.0,0.0,0,0.5258706467661691,0.006130438859714926,0,0,0.18571428571428572,1,0,0,0,0,0,0,0,1,0,0,0,1
0.75,0.5,1,0.06318407960199005,0.1448565266316579,0,1,0.18571428571428572,1,1,0,0,0,0,0,0,0,1,0,0,0
0.0,0.0,1,0.30845771144278605,0.009342179294823704,1,1,0.5142857142857142,1,0,1,0,0,0,0,0,0,0,0,1,0
0.0,0.0,1,0.021890547263681587,0.00019340772693173273,0,1,0.3142857142857143,1,0,0,0,0,0,0,0,0,1,0,0,1
0.0,0.0,1,0.023880597014925342,0.0002168510877719426,0,0,0.6571428571428571,1,0,0,0,0,0,0,0,0,1,0,0,1
1.0,1.0,1,0.6656716417910448,0.7164291072768191,0,1,0.05714285714285716,1,1,0,1,1,1,1,1,0,0,0,0,0
0.0,0.0,1,0.31741293532338305,0.015431592273068263,1,1,0.7,1,0,0,0,1,0,0,0,0,0,0,1,0
1.0,1.0,1,0.48009950248756217,0.5590303825956489,0,1,0.34285714285714286,1,1,1,0,1,1,0,0,0,0,1,0,0
1.0,1.0,1,0.44825870646766164,0.487504688672168,0,1,0.7428571428571428,1,1,0,0,1,0,1,0,0,0,0,0,0
0.5,0.0,0,0.645771144278607,0.33892652850712673,0,1,0.27142857142857146,1,1,0,0,0,0,1,0,1,0,0,1,0
0.0,0.0,1,0.02288557213930348,0.002613934733683421,0,0,0.37142857142857144,1,0,0,0,0,0,0,0,0,1,0,0,1
1.0,1.0,1,0.4114427860696518,0.45189422355588893,0,0,0.9857142857142857,1,0,1,1,0,1,0,0,0,0,0,0,1
0.25,0.5,1,0.8597014925373135,0.3289982651912978,0,1,0.11428571428571427,1,1,0,1,0,1,1,1,1,0,0,0,0
0.25,0.0,1,0.5676616915422885,0.25376265941485365,0,1,0.6,1,0,0,0,1,0,0,0,1,0,1,0,0
0.0,0.0,1,0.6741293532338308,0.13892535633908476,0,0,0.5285714285714286,1,1,1,0,0,1,0,0,1,0,0,0,1
0.75,0.0,1,0.46517412935323377,0.3482745686421605,0,1,0.9857142857142857,1,1,1,0,0,0,1,0,1,0,1,0,0
1.0,1.0,0,0.3980099502487562,0.4825757220555138,0,0,0.5142857142857142,0,0,0,1,1,1,1,1,0,0,0,0,0
0.5,0.0,1,0.6706467661691543,0.3190641410352588,0,1,0.48571428571428565,1,1,0,0,0,0,0,1,1,0,0,0,0
0.25,0.0,1,0.31940298507462683,0.15124484246061515,0,0,0.2857142857142857,0,0,0,0,1,0,1,1,0,0,1,0,0
1.0,1.0,0,0.02288557213930348,0.1447334489872468,0,1,0.30000000000000004,1,0,0,0,0,0,0,0,0,1,1,0,0
0.0,0.0,1,0.6736318407960199,0.03809546136534134,1,0,0.37142857142857144,1,1,0,0,0,0,0,1,1,0,0,1,0
0.0,0.0,1,0.26965174129353237,0.013743670292573142,1,1,0.4714285714285714,1,0,0,0,0,0,0,0,0,0,0,1,0
0.0,0.0,1,0.02985074626865672,0.020214037884471115,0,1,0.4285714285714286,1,0,0,0,0,0,0,0,0,1,0,0,1
0.0,0.0,1,0.6228855721393034,0.04518121717929482,0,0,0.05714285714285716,1,0,0,0,0,0,1,0,1,0,0,1,0
0.5,0.0,0,0.7308457711442786,0.3202597524381095,1,0,0.8571428571428571,1,1,1,1,1,0,0,0,1,0,1,0,0
1.0,1.0,1,0.46517412935323377,0.49303732183045756,0,1,0.5571428571428572,1,1,0,1,1,1,0,1,0,0,1,0,0
0.75,0.0,1,0.6865671641791045,0.45801880157539376,1,0,0.5428571428571428,1,1,0,0,1,1,0,0,1,0,0,1,0
0.25,0.0,1,0.46517412935323377,0.18827363090772692,0,1,0.2142857142857143,1,0,0,1,0,0,0,0,1,0,0,1,0
1.0,1.0,0,0.6049751243781094,0.6649474868717178,0,0,0.5142857142857142,1,1,1,0,0,0,0,0,1,0,0,0,0
0.25,0.0,0,0.7154228855721393,0.2831078863465866,0,0,0.7285714285714285,1,1,0,0,1,0,0,1,1,0,0,0,0
0.5,0.0,0,0.3218905472636816,0.1875937734433608,0,1,0.02857142857142858,0,0,0,0,1,0,1,1,0,0,1,0,0
0.5,0.5,0,0.9174129353233832,0.38619420480120026,0,0,0.6428571428571428,1,1,0,1,1,1,1,1,1,0,1,0,0
1.0,1.0,0,0.8233830845771145,0.8265191297824455,0,1,0.7428571428571428,1,0,1,1,1,1,0,1,1,0,1,0,0
0.5,0.0,1,0.607960199004975,0.3884447674418604,0,1,0.44285714285714284,1,1,0,1,0,0,0,0,1,0,0,0,0
1.0,1.0,1,0.7124378109452736,0.7560952738184545,0,0,0.7999999999999999,1,1,1,1,1,1,1,1,0,0,0,0,0
0.0,0.0,0,0.7990049751243781,0.11331348462115527,1,1,0.18571428571428572,1,1,1,0,0,0,1,1,1,0,0,1,0
1.0,1.0,1,0.05820895522388059,0.17011674793698425,0,0,0.7428571428571428,1,1,0,0,0,0,0,0,0,1,0,0,1
0.0,0.0,1,0.2567164179104477,0.02361332520630157,0,0,0.41428571428571426,1,0,0,0,0,0,0,0,0,0,1,0,0
0.0,0.0,0,0.5651741293532337,0.024187687546886716,0,0,0.7857142857142857,1,0,0,0,1,0,0,0,1,0,0,0,1
1.0,0.5,1,0.46517412935323377,0.477799137284321,0,0,0.4714285714285714,1,0,0,0,1,1,1,0,1,0,1,0,0
0.0,0.0,1,0.5283582089552238,0.05634025693923479,0,1,0.5714285714285714,1,0,1,0,1,1,0,1,0,0,1,0,0
0.0,0.0,1,0.673134328358209,0.1488301762940735,1,0,0.02857142857142858,1,0,0,1,0,0,0,1,1,0,0,0,0
1.0,1.0,1,0.717412935323383,0.7603150787696923,0,0,0.02857142857142858,1,1,1,1,0,1,0,0,1,0,0,0,0
0.25,0.0,0,0.7064676616915423,0.22795151912978243,1,0,0.34285714285714286,1,0,0,0,0,0,1,1,1,0,0,1,0
0.0,0.0,1,0.517910447761194,0.02251734808702175,1,1,0.8857142857142858,1,0,0,0,0,0,0,0,1,0,0,1,0
0.0,0.0,1,0.17462686567164176,0.04395630157539384,0,0,0.05714285714285716,0,0,0,0,0,0,1,0,0,0,0,0,1
0.0,0.5,0,0.021393034825870627,0.0312734433608402,0,1,0.8428571428571429,1,0,0,0,0,0,0,0,0,1,0,0,0
0.5,0.0,1,0.5572139303482587,0.35463358027006747,0,1,0.41428571428571426,1,0,0,0,0,1,0,0,1,0,0,1,0
0.25,0.5,0,0.46318407960199004,0.1269223555888972,0,1,0.9714285714285714,1,0,1,1,0,0,0,1,0,0,0,0,1
0.0,0.0,1,0.7472636815920397,0.16192915416354087,1,1,0.27142857142857146,1,1,0,0,0,0,1,1,1,0,0,1,0
0.0,0.0,0,0.01641791044776117,0.00012893848462115515,1,0,0.8857142857142858,1,0,0,0,0,0,0,0,0,1,0,0,1
0.5,0.5,1,0.771641791044776,0.3683655288822205,1,1,0.9999999999999999,1,0,0,0,1,0,1,1,1,0,0,1,0
1.0,1.0,1,0.9194029850746269,0.9316391597899474,0,0,0.11428571428571427,1,1,1,1,1,0,1,1,1,0,1,0,0
0.0,0.0,0,0.2194029850746268,0.011967835708927229,0,0,0.7857142857142857,0,0,0,1,0,0,0,1,0,0,0,0,1
1.0,0.5,1,0.8830845771144279,0.7377860090022504,0,0,0.7428571428571428,1,1,1,1,1,1,0,1,1,0,1,0,0
